fecha,hora,co_centenario,no2_centenario,pm10_centenario,co_cordoba,no2_cordoba,pm10_cordoba,co_la_boca,no2_la_boca,pm10_la_boca
2018-07-20,19,0.49,20,7,0.26,9,8,0.43,20,11
2018-07-20,20,0.49,18,7,0.25,7,8,0.43,18,10
2018-07-20,21,0.48,19,7,0.25,7,8,0.42,17,11
2018-07-20,22,0.47,18,7,0.24,7,8,0.41,19,11
2018-07-20,23,0.46,15,7,0.23,7,9,0.40,19,11
2018-07-20,24,0.44,12,7,0.21,6,9,0.38,14,12
2018-07-21,1,0.42,12,7,0.20,5,9,0.36,16,12
2018-07-21,2,0.40,12,8,0.19,5,10,0.32,12,12
2018-07-21,3,0.37,11,7,0.17,4,10,0.28,11,12
2018-07-21,4,0.34,10,7,0.16,4,10,0.26,12,12
2018-07-21,5,0.31,9,8,0.15,4,10,0.26,8,12
2018-07-21,6,0.29,9,8,0.14,4,10,0.25,11,12
2018-07-21,7,0.27,13,8,0.14,5,11,0.26,12,12
2018-07-21,8,0.27,16,8,0.14,7,11,0.28,18,12
2018-07-21,9,0.28,17,8,0.15,7,11,0.31,19,12
2018-07-21,10,0.28,17,8,0.16,7,11,0.35,20,12
2018-07-21,11,0.31,18,8,0.17,7,11,0.40,19,12
2018-07-21,12,0.33,16,8,0.18,6,12,0.45,17,13
2018-07-21,13,0.36,14,9,0.19,6,12,0.48,15,13
2018-07-21,14,0.39,16,9,0.20,6,13,0.50,13,13
2018-07-21,15,0.40,13,10,0.20,6,13,0.51,16,14
2018-07-21,16,0.43,15,10,0.20,6,14,0.51,15,14
2018-07-21,17,0.44,17,10,0.20,7,14,0.51,17,15
2018-07-21,18,0.46,22,11,0.19,8,14,0.51,23,15
2018-07-21,19,0.51,32,11,0.20,10,14,0.54,32,16
2018-07-21,20,0.62,36,12,0.22,10,15,0.62,36,17
2018-07-21,21,0.73,35,13,0.23,9,16,0.64,30,18
2018-07-21,22,0.82,33,14,0.25,9,16,0.66,28,18
2018-07-21,23,0.89,29,14,0.26,7,16,0.68,25,19
2018-07-21,24,0.91,23,15,0.26,5,17,0.67,21,20
2018-07-22,1,0.92,20,15,0.26,4,17,0.66,20,22
2018-07-22,2,0.91,20,15,0.25,4,17,0.64,19,22
2018-07-22,3,0.85,16,15,0.23,3,17,0.57,21,23
2018-07-22,4,0.73,15,16,0.21,3,17,0.46,20,24
2018-07-22,5,0.60,14,16,0.18,3,18,0.40,15,25
2018-07-22,6,0.50,12,16,0.16,3,17,0.34,18,25
2018-07-22,7,0.43,13,16,0.15,3,17,0.31,20,25
2018-07-22,8,0.40,14,16,0.15,5,17,0.31,20,26
2018-07-22,9,0.40,17,16,0.16,6,17,0.31,18,26
2018-07-22,10,0.40,15,16,0.17,5,17,0.30,17,26
2018-07-22,11,0.40,14,16,0.18,4,16,0.31,17,26
2018-07-22,12,0.41,13,16,0.18,4,16,0.31,17,26
2018-07-22,13,0.42,14,15,0.19,4,15,0.34,19,27
2018-07-22,14,0.45,16,15,0.20,4,15,0.37,15,27
2018-07-22,15,0.48,16,15,0.19,3,14,0.38,11,26
2018-07-22,16,0.49,17,15,0.18,4,13,0.39,16,27
2018-07-22,17,0.49,17,15,0.17,4,13,0.41,20,27
2018-07-22,18,0.51,21,15,0.17,5,13,0.45,24,28
2018-07-22,19,0.56,23,14,0.17,6,13,0.50,24,28
2018-07-22,20,0.65,26,14,0.19,9,13,0.57,28,27
2018-07-22,21,0.76,27,15,0.21,9,13,0.63,29,27
2018-07-22,22,0.82,25,16,0.23,9,14,0.68,22,28
2018-07-22,23,0.82,20,16,0.24,7,15,0.68,25,27
2018-07-22,24,0.82,21,17,0.25,7,15,0.68,29,27
2018-07-23,1,0.82,18,17,0.26,6,15,0.65,25,27
2018-07-23,2,0.78,16,17,0.26,6,15,0.60,28,27
2018-07-23,3,0.72,14,17,0.25,5,15,0.54,29,26
2018-07-23,4,0.61,12,17,0.23,4,15,0.45,21,26
2018-07-23,5,0.47,13,17,0.20,4,16,0.35,29,25
2018-07-23,6,0.37,16,17,0.18,5,16,0.27,31,25
2018-07-23,7,0.35,22,17,0.17,8,16,0.25,18,25
2018-07-23,8,0.37,26,17,0.18,9,17,0.26,23,25
2018-07-23,9,0.40,29,18,0.20,11,18,0.28,26,25
2018-07-23,10,0.45,29,18,0.22,11,19,0.31,25,25
2018-07-23,11,0.47,23,19,0.24,11,20,0.31,18,25
2018-07-23,12,0.50,s/d,20,0.26,10,22,0.30,24,25
2018-07-23,13,0.51,s/d,20,0.28,9,23,0.30,18,24
2018-07-23,14,0.53,s/d,20,0.30,9,23,0.29,17,23
2018-07-23,15,0.53,14,21,0.32,9,24,0.27,18,23
2018-07-23,16,0.49,15,20,0.33,10,25,0.23,17,23
2018-07-23,17,0.45,19,20,0.33,10,26,0.18,20,22
2018-07-23,18,0.41,20,21,0.33,10,27,0.14,29,22
2018-07-23,19,0.42,24,21,0.34,11,27,0.15,38,21
2018-07-23,20,0.44,26,20,0.34,10,28,0.17,38,21
2018-07-23,21,0.49,29,19,0.35,11,28,0.23,35,20
2018-07-23,22,0.55,29,19,0.38,12,28,0.30,38,21
2018-07-23,23,0.62,29,19,0.39,12,29,0.38,36,21
2018-07-23,24,0.70,30,20,0.40,12,31,0.46,41,23
2018-07-24,1,0.96,29,22,0.40,11,32,0.57,44,25
2018-07-24,2,1.04,29,23,0.40,11,33,0.68,45,27
2018-07-24,3,1.10,27,25,0.39,11,35,0.74,38,29
2018-07-24,4,1.14,27,26,0.39,10,36,0.79,42,30
2018-07-24,5,1.14,28,28,0.38,11,36,0.81,42,32
2018-07-24,6,1.12,29,30,0.38,11,37,0.84,47,34
2018-07-24,7,1.15,32,31,0.38,13,38,0.88,46,36
2018-07-24,8,1.25,37,33,0.39,16,40,0.90,46,37
2018-07-24,9,1.14,38,36,0.41,17,41,0.95,55,39
2018-07-24,10,1.16,40,37,0.42,14,42,0.95,51,41
2018-07-24,11,1.13,32,38,0.42,13,42,0.89,34,42
2018-07-24,12,1.09,20,38,0.42,9,42,0.82,26,43
2018-07-24,13,1.04,15,38,0.40,7,42,0.75,24,43
2018-07-24,14,1.00,14,38,0.39,8,42,0.66,28,43
2018-07-24,15,0.90,14,37,0.36,8,42,0.57,23,44
2018-07-24,16,0.72,19,38,0.34,8,42,0.47,25,44
2018-07-24,17,0.56,18,38,0.30,8,41,0.33,26,44
2018-07-24,18,0.45,20,37,0.29,9,41,0.24,32,44
2018-07-24,19,0.42,25,37,0.29,11,41,0.24,38,44
2018-07-24,20,0.42,27,38,0.29,9,41,0.24,39,44
2018-07-24,21,0.43,29,38,0.29,8,41,0.25,37,44
2018-07-24,22,0.45,27,37,0.28,8,40,0.25,31,43
2018-07-24,23,0.45,20,36,0.26,5,39,0.25,27,41
2018-07-24,24,0.45,15,34,0.23,5,37,0.24,24,39
2018-07-25,1,0.44,13,32,0.22,5,35,0.25,27,38
2018-07-25,2,0.43,11,30,0.20,4,34,0.25,27,35
2018-07-25,3,0.40,8,28,0.18,3,33,0.24,25,34
2018-07-25,4,0.37,6,27,0.16,2,32,0.24,21,33
2018-07-25,5,0.33,8,25,0.15,3,31,0.24,18,31
2018-07-25,6,0.31,13,24,0.15,4,31,0.25,26,30
2018-07-25,7,0.33,23,23,0.16,9,30,0.29,26,28
2018-07-25,8,0.37,26,22,0.18,11,29,0.33,33,28
2018-07-25,9,0.41,28,20,0.19,10,27,0.34,35,26
2018-07-25,10,0.44,28,18,0.21,10,27,0.36,34,24
2018-07-25,11,0.47,26,17,0.23,10,26,0.37,28,23
2018-07-25,12,0.49,23,17,0.25,9,25,0.39,28,22
2018-07-25,13,0.52,24,17,0.28,9,26,0.40,30,23
2018-07-25,14,0.54,24,18,0.31,10,25,0.41,27,23
2018-07-25,15,0.52,22,18,0.31,8,25,0.41,28,22
2018-07-25,16,0.48,19,18,0.31,8,25,0.40,26,22
2018-07-25,17,0.46,20,18,0.32,8,25,0.40,26,21
2018-07-25,18,0.46,21,18,0.32,9,25,0.40,s/d,21
2018-07-25,19,0.47,21,18,0.33,9,24,0.42,37,21
2018-07-25,20,0.47,20,17,0.33,8,24,0.42,37,21
2018-07-25,21,0.48,19,17,0.32,8,23,0.42,39,21
2018-07-25,22,0.48,19,17,0.31,7,22,0.41,36,20
2018-07-25,23,0.48,19,16,0.31,8,22,0.39,28,20
2018-07-25,24,0.48,17,16,0.30,5,22,0.37,17,19
2018-07-26,1,0.46,12,16,0.29,5,21,0.35,10,18
2018-07-26,2,0.43,9,15,0.27,5,21,0.32,s/d,17
2018-07-26,3,0.39,7,15,0.25,5,21,0.29,11,17
2018-07-26,4,0.36,7,15,0.23,4,20,0.27,5,16
2018-07-26,5,0.32,8,14,0.22,4,20,0.25,6,16
2018-07-26,6,0.30,7,14,0.20,4,19,0.24,8,15
2018-07-26,7,0.28,9,13,0.19,5,19,0.24,15,14
2018-07-26,8,0.26,12,12,0.18,8,17,0.24,16,13
2018-07-26,9,0.27,14,11,0.19,9,17,0.25,16,12
2018-07-26,10,0.28,16,10,0.20,8,16,0.27,16,12
2018-07-26,11,0.30,16,9,0.22,9,16,0.28,s/d,11
2018-07-26,12,0.33,17,8,0.24,8,15,0.29,26,10
2018-07-26,13,0.36,19,8,0.26,8,14,s/d,s/d,10
2018-07-26,14,0.40,20,8,0.29,8,14,s/d,s/d,9
2018-07-26,15,0.44,23,7,0.31,8,13,s/d,29,9
2018-07-26,16,0.48,23,8,0.32,7,13,s/d,27,10
2018-07-26,17,0.51,23,7,0.33,8,12,s/d,22,10
2018-07-26,18,0.55,24,8,0.35,7,12,s/d,25,10
2018-07-26,19,0.58,25,8,0.35,8,12,0.52,20,10
2018-07-26,20,0.60,24,8,0.35,8,12,0.52,20,10
2018-07-26,21,0.62,23,9,0.36,8,12,0.52,25,10
2018-07-26,22,0.63,23,9,0.35,9,12,0.51,26,11
2018-07-26,23,0.65,24,10,0.37,10,13,0.50,20,11
2018-07-26,24,0.66,22,10,0.38,9,14,0.49,18,11
2018-07-27,1,0.65,20,10,0.38,9,14,0.47,15,11
2018-07-27,2,0.62,18,11,0.37,6,14,0.44,8,12
2018-07-27,3,0.58,13,11,0.34,3,14,0.41,5,12
2018-07-27,4,0.55,13,11,0.32,3,15,0.37,6,12
2018-07-27,5,0.51,9,11,0.29,3,15,0.33,9,12
2018-07-27,6,0.47,9,11,0.26,4,15,0.32,17,13
2018-07-27,7,0.43,11,11,0.23,6,16,0.31,29,13
2018-07-27,8,0.40,14,11,0.20,10,16,0.30,28,14
2018-07-27,9,0.40,18,11,0.19,9,16,0.31,21,14
2018-07-27,10,0.42,19,12,0.19,7,17,0.31,20,14
2018-07-27,11,0.44,19,12,0.20,8,17,0.33,21,15
2018-07-27,12,0.47,20,13,0.22,8,18,0.34,23,15
2018-07-27,13,0.50,19,13,0.24,7,18,0.36,21,16
2018-07-27,14,0.53,19,13,0.26,8,18,0.37,25,16
2018-07-27,15,0.55,19,13,0.27,7,18,0.37,23,16
2018-07-27,16,0.56,18,12,0.27,7,18,0.37,23,15
2018-07-27,17,0.56,20,12,0.26,7,18,0.37,21,15
2018-07-27,18,0.57,22,12,0.27,8,18,0.38,21,16
2018-07-27,19,0.57,20,13,0.27,7,18,0.41,28,16
2018-07-27,20,0.57,22,13,0.26,7,19,0.42,23,16
2018-07-27,21,0.57,23,13,0.25,6,19,0.43,17,16
2018-07-27,22,0.57,21,13,0.23,6,19,0.43,16,16
2018-07-27,23,0.57,19,13,0.22,5,18,0.43,19,16
2018-07-27,24,0.56,18,13,0.20,5,17,0.42,12,16
2018-07-28,1,0.54,15,13,0.20,5,17,0.41,9,16
2018-07-28,2,0.52,15,13,0.19,5,16,0.40,14,16
2018-07-28,3,0.51,14,13,0.19,5,16,0.36,11,16
2018-07-28,4,0.48,14,12,0.19,5,16,0.35,9,16
2018-07-28,5,0.46,13,12,0.19,5,15,0.34,12,16
2018-07-28,6,0.44,12,13,0.20,6,16,0.32,9,15
2018-07-28,7,0.43,14,13,0.22,7,16,0.32,18,15
2018-07-28,8,0.43,15,13,0.23,8,16,0.34,25,16
2018-07-28,9,0.45,18,13,0.25,9,17,0.35,25,15
2018-07-28,10,0.47,19,14,0.27,9,17,0.37,31,16
2018-07-28,11,0.52,21,14,0.27,6,18,0.40,30,16
2018-07-28,12,0.57,22,13,0.28,6,18,0.46,32,16
2018-07-28,13,0.61,20,13,0.29,7,17,0.53,31,16
2018-07-28,14,0.64,19,13,0.29,6,17,0.59,26,16
2018-07-28,15,0.68,17,13,0.29,6,17,0.64,27,17
2018-07-28,16,0.71,17,14,0.29,6,18,0.69,24,17
2018-07-28,17,0.74,17,13,0.29,6,18,0.75,25,17
2018-07-28,18,0.75,18,13,0.28,7,17,0.78,28,17
2018-07-28,19,0.73,17,13,0.28,7,17,0.81,28,17
2018-07-28,20,0.73,18,12,0.29,7,16,0.81,27,16
2018-07-28,21,0.73,18,11,0.29,6,16,0.80,26,16
2018-07-28,22,0.75,17,11,0.29,6,16,0.80,24,16
2018-07-28,23,0.75,15,11,0.29,6,16,0.80,21,15
2018-07-28,24,0.73,14,11,0.29,5,16,0.79,21,16
2018-07-29,1,0.71,14,11,0.28,5,16,0.74,16,16
2018-07-29,2,0.66,11,11,0.27,4,16,0.67,5,16
2018-07-29,3,0.62,8,11,0.25,3,16,0.60,5,16
2018-07-29,4,0.57,6,10,0.23,3,16,0.53,6,16
2018-07-29,5,0.51,5,10,0.21,2,15,0.45,6,15
2018-07-29,6,0.45,5,10,0.19,3,15,0.37,6,15
2018-07-29,7,0.41,6,9,0.17,3,14,0.30,8,15
2018-07-29,8,0.36,6,9,0.15,3,13,0.22,8,14
2018-07-29,9,0.32,6,9,0.13,3,12,0.18,7,13
2018-07-29,10,0.31,6,8,0.13,4,11,0.17,6,13
2018-07-29,11,0.30,6,8,0.13,3,9,0.17,7,11
2018-07-29,12,0.31,7,7,0.13,3,9,0.17,7,11
2018-07-29,13,0.32,8,7,0.13,4,9,0.18,9,10
2018-07-29,14,0.34,9,7,0.14,4,9,0.19,8,10
2018-07-29,15,0.35,9,6,0.14,4,8,0.19,7,9
2018-07-29,16,0.36,10,6,0.14,3,7,0.20,10,9
2018-07-29,17,0.38,11,6,0.15,4,7,0.21,11,9
2018-07-29,18,0.40,13,6,0.15,4,7,0.23,13,9
2018-07-29,19,0.42,15,6,0.17,5,7,0.25,17,8
2018-07-29,20,0.46,18,6,0.19,7,7,0.31,28,8
2018-07-29,21,0.52,20,6,0.21,7,7,0.38,30,9
2018-07-29,22,0.59,20,6,0.22,7,8,0.45,28,9
2018-07-29,23,0.67,21,7,0.24,7,8,0.52,27,9
2018-07-29,24,0.74,21,8,0.27,7,9,0.58,25,10
2018-07-30,1,0.79,19,9,0.29,7,9,0.62,23,11
2018-07-30,2,0.82,18,10,0.29,6,10,0.64,23,11
2018-07-30,3,0.82,17,11,0.29,6,11,0.64,18,12
2018-07-30,4,0.80,17,11,0.28,5,11,0.60,13,12
2018-07-30,5,0.74,13,12,0.26,5,12,0.53,12,12
2018-07-30,6,0.66,14,12,0.24,5,12,0.47,19,13
2018-07-30,7,0.60,20,12,0.23,7,12,0.46,27,13
2018-07-30,8,0.62,23,13,0.23,9,13,0.46,28,14
2018-07-30,9,0.71,26,14,0.26,9,14,0.53,33,16
2018-07-30,10,0.77,25,15,0.28,9,15,0.60,33,17
2018-07-30,11,0.82,25,16,0.31,10,16,0.63,30,19
2018-07-30,12,0.87,25,18,0.33,10,18,0.66,30,20
2018-07-30,13,0.93,22,19,0.35,9,20,0.68,23,22
2018-07-30,14,0.95,17,19,0.37,7,21,0.67,17,23
2018-07-30,15,0.95,17,20,0.37,7,22,0.62,19,24
2018-07-30,16,0.88,16,20,0.35,8,23,0.56,17,24
2018-07-30,17,0.77,17,21,0.33,7,24,0.44,10,25
2018-07-30,18,0.70,17,22,0.31,7,25,0.34,17,26
2018-07-30,19,0.67,20,22,0.32,8,26,0.28,18,26
2018-07-30,20,0.66,22,22,0.33,8,27,0.26,23,26
2018-07-30,21,0.67,25,23,0.35,9,28,0.27,28,26
2018-07-30,22,0.69,24,23,0.36,9,29,0.30,27,27
2018-07-30,23,0.67,18,23,0.36,7,30,0.28,12,27
2018-07-30,24,0.65,14,22,0.35,7,30,0.26,11,27
2018-07-31,1,0.61,13,21,0.34,6,30,0.27,9,26
2018-07-31,2,0.58,15,21,0.33,5,30,0.27,12,26
2018-07-31,3,0.53,15,20,0.30,5,30,0.27,12,26
2018-07-31,4,0.47,14,21,0.25,5,30,0.25,12,25
2018-07-31,5,0.39,14,21,0.22,5,30,0.22,13,26
2018-07-31,6,0.34,17,21,0.21,7,31,0.21,22,26
2018-07-31,7,0.35,24,20,0.21,8,31,0.26,30,26
2018-07-31,8,0.39,27,20,0.23,11,31,0.33,33,26
2018-07-31,9,0.46,27,20,0.27,11,32,0.40,33,26
2018-07-31,10,0.54,30,21,0.30,13,33,0.46,35,26
2018-07-31,11,0.57,31,21,0.34,12,34,0.49,23,26
2018-07-31,12,0.62,26,22,0.38,11,35,0.50,14,26
2018-07-31,13,21.83,s/d,22,35.10,10,35,25.83,8,26
2018-07-31,14,21.88,s/d,22,35.09,9,35,25.45,7,25
2018-07-31,15,21.58,17,22,35.89,10,36,25.30,8,25
2018-07-31,16,21.79,15,22,36.74,9,37,25.35,10,25
2018-07-31,17,21.75,19,22,37.53,8,38,25.07,19,25
2018-07-31,18,22.33,26,22,38.29,7,38,26.45,36,26
2018-07-31,19,22.63,26,23,38.45,8,38,27.92,39,28
2018-07-31,20,22.67,26,23,38.71,9,39,29.80,36,30
2018-07-31,21,22.42,25,22,38.23,8,38,30.96,30,31
2018-07-31,22,22.33,24,22,37.30,7,37,31.13,27,31
2018-07-31,23,22.17,18,22,36.82,6,37,31.03,21,31
2018-07-31,24,22.42,15,22,36.30,5,36,31.55,13,32
2018-08-01,1,22.50,19,23,36.03,5,36,32.08,11,32
2018-08-01,2,22.58,15,23,35.93,5,36,32.38,14,32
2018-08-01,3,22.54,12,23,35.81,3,36,32.47,15,32
2018-08-01,4,22.42,9,22,36.15,5,36,32.97,22,33
2018-08-01,5,22.33,10,22,36.19,5,36,33.19,18,33
2018-08-01,6,22.38,13,22,36.58,7,37,33.41,21,33
2018-08-01,7,22.46,20,22,36.85,9,37,34.14,33,34
2018-08-01,8,22.29,22,22,37.06,10,37,35.13,33,35
2018-08-01,9,21.92,24,22,36.20,9,36,35.86,33,36
2018-08-01,10,21.13,18,21,35.01,8,35,36.55,26,37
2018-08-01,11,19.75,13,20,33.37,8,33,36.67,20,37
2018-08-01,12,18.50,11,19,32.23,4,32,37.09,18,37
2018-08-01,13,0.53,11,18,0.46,6,31,0.38,16,37
2018-08-01,14,0.53,11,17,0.46,5,30,0.38,14,38
2018-08-01,15,0.51,9,17,0.44,5,29,0.36,14,38
2018-08-01,16,0.48,10,17,0.42,6,28,0.34,18,38
2018-08-01,17,0.46,12,17,0.43,7,27,0.31,21,38
2018-08-01,18,0.45,15,16,0.44,7,26,0.32,32,38
2018-08-01,19,0.47,21,16,0.50,10,25,0.36,36,38
2018-08-01,20,0.51,23,17,0.57,11,25,0.39,35,37
2018-08-01,21,0.54,20,17,0.64,10,25,0.41,32,37
2018-08-01,22,0.57,18,17,0.68,10,25,0.43,32,37
2018-08-01,23,0.61,19,17,0.72,8,25,0.45,25,37
2018-08-01,24,0.61,17,17,0.70,5,25,0.45,19,37
2018-08-02,1,0.59,13,17,0.67,5,25,0.44,11,37
2018-08-02,2,0.56,11,17,0.64,5,25,0.41,12,37
2018-08-02,3,0.52,8,17,0.56,4,25,0.36,10,37
2018-08-02,4,0.46,9,17,0.47,2,25,0.32,16,36
2018-08-02,5,0.41,9,16,0.41,3,24,0.28,19,36
2018-08-02,6,0.38,13,16,0.38,5,24,0.28,27,37
2018-08-02,7,0.37,18,16,0.37,6,23,0.35,38,37
2018-08-02,8,0.48,24,17,0.52,15,23,0.54,39,38
2018-08-02,9,0.65,28,18,0.68,18,25,0.81,46,40
2018-08-02,10,0.80,31,20,0.85,18,26,0.93,44,42
2018-08-02,11,0.86,24,22,0.92,10,27,0.95,27,42
2018-08-02,12,0.88,14,22,0.97,6,27,0.96,20,41
2018-08-02,13,0.90,11,22,1.05,9,28,0.96,15,40
2018-08-02,14,0.90,9,22,1.10,s/d,28,0.94,19,40
2018-08-02,15,0.88,12,22,1.13,10,29,0.87,20,39
2018-08-02,16,0.74,11,22,1.05,9,29,0.68,20,39
2018-08-02,17,0.57,12,22,0.92,8,29,0.44,20,39
2018-08-02,18,0.44,12,22,0.79,8,29,0.36,24,38
2018-08-02,19,0.40,17,21,0.81,10,29,0.38,28,37
2018-08-02,20,0.41,18,21,0.82,9,29,0.41,25,36
2018-08-02,21,0.43,19,20,0.82,10,29,0.44,22,35
2018-08-02,22,0.45,18,20,0.81,9,29,0.44,20,34
2018-08-02,23,0.45,15,20,0.78,7,29,0.43,17,34
2018-08-02,24,0.46,13,20,0.75,8,29,0.43,21,34
2018-08-03,1,0.46,10,20,0.71,6,29,0.41,11,34
2018-08-03,2,0.46,9,20,0.68,5,29,0.38,9,34
2018-08-03,3,0.45,7,20,0.61,5,28,0.34,9,34
2018-08-03,4,0.42,6,20,0.56,4,28,0.32,10,34
2018-08-03,5,0.38,6,20,0.50,3,28,0.29,10,33
2018-08-03,6,0.34,8,20,0.47,5,28,0.29,12,33
2018-08-03,7,0.33,10,19,0.46,7,28,0.30,22,31
2018-08-03,8,0.33,12,18,0.47,9,27,0.31,24,29
2018-08-03,9,0.34,13,17,0.50,9,26,0.33,27,26
2018-08-03,10,0.35,15,15,0.52,9,24,0.37,38,23
2018-08-03,11,0.38,18,14,0.57,10,23,0.39,21,22
2018-08-03,12,0.41,18,14,0.66,10,23,0.41,17,22
2018-08-03,13,0.46,17,13,0.74,10,22,0.43,25,22
2018-08-03,14,0.50,16,14,0.81,8,22,0.45,20,22
2018-08-03,15,0.53,18,14,0.88,9,21,0.45,16,22
2018-08-03,16,0.55,18,15,0.94,9,21,0.46,16,22
2018-08-03,17,0.58,20,15,1.03,12,21,0.45,20,22
2018-08-03,18,0.62,24,15,1.15,14,22,0.43,31,21
2018-08-03,19,0.70,26,16,1.28,14,23,0.47,34,22
2018-08-03,20,0.82,24,18,1.38,14,24,0.59,37,23
2018-08-03,21,0.90,24,20,1.44,13,26,0.69,38,26
2018-08-03,22,0.95,20,21,1.47,11,28,0.72,25,27
2018-08-03,23,0.99,18,22,1.48,10,30,0.78,27,28
2018-08-03,24,1.04,17,24,1.45,10,32,0.81,23,29
2018-08-04,1,1.02,14,24,1.34,8,32,0.80,10,30
2018-08-04,2,0.98,13,24,1.20,7,33,0.79,13,30
2018-08-04,3,0.88,13,24,1.03,7,33,0.74,15,31
2018-08-04,4,0.74,10,25,0.85,6,34,0.60,13,31
2018-08-04,5,0.62,8,25,0.72,5,34,0.48,12,31
2018-08-04,6,0.53,8,25,0.61,5,35,0.44,8,31
2018-08-04,7,0.46,10,26,0.53,6,35,0.38,10,32
2018-08-04,8,0.39,11,26,0.48,6,35,0.33,12,31
2018-08-04,9,0.38,12,25,0.49,8,35,0.33,14,31
2018-08-04,10,0.39,13,26,0.55,10,35,0.34,15,31
2018-08-04,11,0.42,14,25,0.61,10,35,0.34,12,30
2018-08-04,12,0.44,14,25,0.68,10,35,0.35,12,30
2018-08-04,13,0.47,14,25,0.74,8,34,0.35,7,29
2018-08-04,14,0.51,14,24,0.79,8,34,0.35,8,29
2018-08-04,15,0.53,12,24,0.82,8,34,0.34,7,29
2018-08-04,16,0.54,11,24,0.85,8,34,0.33,8,29
2018-08-04,17,0.54,13,24,0.89,10,34,0.32,10,29
2018-08-04,18,0.56,17,24,0.89,11,34,0.34,33,29
2018-08-04,19,0.59,20,24,0.92,11,34,0.42,36,30
2018-08-04,20,0.68,24,24,0.97,13,33,0.50,37,30
2018-08-04,21,0.78,23,23,1.07,13,32,0.61,35,28
2018-08-04,22,0.87,21,23,1.16,11,32,0.71,31,28
2018-08-04,23,1.00,20,22,1.28,12,31,0.86,32,29
2018-08-04,24,1.15,20,23,1.40,11,30,1.05,31,29
2018-08-05,1,1.31,21,23,1.44,11,30,1.25,32,30
2018-08-05,2,1.45,20,25,1.50,11,32,1.41,34,32
2018-08-05,3,1.50,18,27,1.52,10,34,1.48,33,35
2018-08-05,4,1.49,17,28,1.48,10,35,1.54,30,36
2018-08-05,5,1.45,17,29,1.38,9,35,1.57,31,38
2018-08-05,6,1.38,19,29,1.26,9,35,1.52,33,39
2018-08-05,7,1.27,20,30,1.13,10,35,1.44,35,39
2018-08-05,8,1.17,20,30,1.07,11,35,1.36,35,40
2018-08-05,9,1.05,22,31,1.02,10,35,1.28,36,42
2018-08-05,10,0.92,20,31,0.95,8,35,1.13,29,42
2018-08-05,11,0.83,18,31,0.88,7,35,1.02,27,42
2018-08-05,12,0.74,12,31,0.81,6,34,0.87,20,43
2018-08-05,13,0.68,11,31,0.76,6,35,0.74,19,44
2018-08-05,14,0.65,12,32,0.72,5,35,0.68,21,44
2018-08-05,15,0.64,12,32,0.67,4,34,0.61,18,45
2018-08-05,16,0.59,13,32,0.56,7,34,0.51,18,45
2018-08-05,17,0.57,18,32,0.50,9,34,0.41,23,46
2018-08-05,18,0.57,19,32,0.44,9,34,0.38,30,46
2018-08-05,19,0.60,24,31,0.43,7,33,0.39,35,46
2018-08-05,20,0.66,26,30,0.45,9,31,0.44,35,45
2018-08-05,21,0.72,26,29,0.47,8,30,0.47,30,46
2018-08-05,22,0.75,22,28,0.47,6,29,0.49,30,45
2018-08-05,23,0.77,22,27,0.49,7,27,0.50,32,44
2018-08-05,24,0.79,22,26,0.49,7,26,0.50,34,43
2018-08-06,1,0.78,18,26,0.50,7,25,0.51,34,42
2018-08-06,2,0.74,14,24,0.49,5,23,0.48,16,40
2018-08-06,3,0.68,11,22,0.46,4,20,0.43,11,37
2018-08-06,4,0.61,11,20,0.42,3,19,0.37,9,36
2018-08-06,5,0.53,10,19,0.39,3,18,0.33,11,34
2018-08-06,6,0.48,13,19,0.39,4,18,0.32,21,33
2018-08-06,7,0.45,21,19,0.40,7,18,0.36,31,34
2018-08-06,8,0.49,25,19,0.43,8,18,0.44,37,34
2018-08-06,9,0.59,25,19,0.47,9,17,0.49,36,35
2018-08-06,10,0.65,22,19,0.52,8,17,0.54,37,36
2018-08-06,11,0.69,20,20,0.57,6,17,0.58,35,38
2018-08-06,12,0.73,17,20,0.60,6,18,0.61,31,40
2018-08-06,13,0.76,15,20,0.64,5,19,0.63,30,42
2018-08-06,14,0.78,15,21,0.68,6,19,0.63,21,43
2018-08-06,15,0.78,15,20,0.69,9,20,0.61,23,44
2018-08-06,16,0.72,15,20,0.68,7,21,0.54,20,44
2018-08-06,17,0.63,18,20,0.66,9,23,0.49,26,45
2018-08-06,18,0.60,23,21,0.64,8,24,0.46,35,46
2018-08-06,19,0.61,26,21,0.64,8,25,0.50,41,46
2018-08-06,20,0.62,22,21,0.66,9,26,0.51,34,46
2018-08-06,21,0.63,18,21,0.67,6,27,0.50,16,46
2018-08-06,22,0.63,15,21,0.68,6,27,0.49,12,45
2018-08-06,23,0.62,14,21,0.67,6,27,0.47,12,45
2018-08-06,24,0.62,13,20,0.66,6,28,0.47,9,45
2018-08-07,1,0.59,9,19,0.63,3,28,0.45,6,45
2018-08-07,2,0.55,7,19,0.59,4,28,0.40,6,44
2018-08-07,3,0.49,6,19,0.53,4,28,0.31,6,44
2018-08-07,4,0.44,5,19,0.47,2,28,0.27,5,43
2018-08-07,5,0.39,5,19,0.42,2,28,0.25,7,43
2018-08-07,6,0.37,8,18,0.37,2,28,0.25,11,43
2018-08-07,7,0.35,11,18,0.35,3,27,0.26,16,42
